data,concurso,dezena_1,dezena_2,dezena_3,dezena_4,dezena_5,dezena_6,dezena_7,dezena_8,dezena_9,dezena_10,dezena_11,dezena_12,dezena_13,dezena_14,dezena_15
2016-09-16,1412,5,6,7,9,11,13,15,16,18,19,21,22,23,24,25
2016-09-19,1413,2,3,4,5,6,7,8,9,10,13,16,17,18,21,25
2016-09-21,1414,2,3,4,5,7,9,10,11,13,14,16,17,20,21,23
2016-09-23,1415,2,4,5,6,10,12,13,15,17,18,19,22,23,24,25
2016-09-26,1416,3,4,5,7,8,9,10,12,14,15,17,18,19,20,24
2016-09-28,1417,1,2,3,4,6,7,9,11,13,14,15,18,19,22,23
2016-09-30,1418,2,4,6,9,10,11,13,14,15,17,18,20,21,22,23
2016-10-03,1419,2,3,6,7,11,12,15,16,17,18,19,20,21,23,24
2016-10-05,1420,1,4,6,7,8,10,13,14,15,16,17,20,22,23,25
2016-10-07,1421,3,5,6,7,8,9,11,12,14,17,18,19,20,23,24
2016-10-10,1422,1,4,5,7,10,11,13,14,15,16,17,19,22,23,24
2016-10-14,1423,1,2,4,5,7,8,11,12,13,14,15,16,19,22,23
2016-10-17,1424,2,4,5,6,8,9,10,11,13,17,18,20,21,23,25
2016-10-19,1425,1,3,4,5,8,9,11,12,13,14,16,19,20,21,25
2016-10-21,1426,2,3,4,7,8,10,12,14,15,16,18,22,23,24,25
2016-10-24,1427,1,2,7,10,11,12,14,15,16,17,18,19,20,22,25
2016-10-26,1428,2,3,4,5,6,8,9,13,17,18,19,20,21,22,25
2016-10-28,1429,5,7,8,9,10,12,13,14,15,16,18,19,20,21,25
2016-10-31,1430,1,3,4,5,7,8,9,13,15,16,20,21,22,23,25
2016-11-04,1431,1,2,7,8,9,10,12,14,15,16,17,19,20,23,25
2016-11-07,1432,1,3,4,5,10,11,12,16,17,18,20,21,23,24,25
2016-11-09,1433,3,6,7,9,10,12,14,15,16,18,20,22,23,24,25
2016-11-11,1434,3,4,5,6,7,9,10,12,13,15,18,19,22,23,24
2016-11-14,1435,1,2,3,4,5,6,9,10,12,16,17,19,20,21,23
2016-11-16,1436,1,2,3,5,6,8,11,12,15,17,18,19,22,23,24
2016-11-18,1437,2,4,5,6,7,8,9,11,13,14,17,19,20,23,25
2016-11-21,1438,1,4,7,8,9,10,11,12,14,15,17,20,21,22,24
2016-11-23,1439,1,2,3,5,11,12,13,14,15,16,17,18,19,22,24
2016-11-25,1440,2,3,8,10,12,13,14,16,17,18,20,21,22,24,25
2016-11-28,1441,1,3,4,5,6,7,9,10,11,13,16,19,22,23,25
2016-11-30,1442,1,2,3,4,7,9,11,12,13,15,16,17,19,20,21
2016-12-02,1443,1,2,3,5,7,8,9,10,11,12,14,15,16,17,24
2016-12-05,1444,1,2,4,5,6,9,10,11,14,15,17,18,20,21,24
2016-12-07,1445,1,4,5,6,8,10,13,15,16,17,18,20,22,23,25
2016-12-09,1446,1,4,6,7,8,12,13,16,17,20,21,22,23,24,25
2016-12-12,1447,1,3,4,5,8,11,12,13,17,18,19,21,22,24,25
2016-12-14,1448,1,3,4,5,6,8,12,13,16,18,19,21,22,23,24
2016-12-16,1449,1,3,4,5,6,7,8,9,11,15,16,20,22,23,24
2016-12-19,1450,1,2,4,5,8,9,10,13,14,16,17,19,20,22,24
2016-12-21,1451,1,2,3,5,10,12,13,14,15,19,20,21,23,24,25
2016-12-23,1452,2,5,7,8,10,11,13,14,15,17,20,21,23,24,25
2016-12-26,1453,1,2,5,8,9,10,13,14,15,16,19,21,23,24,25
2016-12-28,1454,1,3,4,7,10,12,13,14,18,19,20,21,22,23,25
2016-12-30,1455,2,5,7,8,14,15,16,17,18,19,20,21,22,23,25
2017-01-02,1456,1,2,6,7,8,9,12,13,14,15,19,20,21,24,25
2017-01-04,1457,1,2,3,4,7,8,9,10,11,13,14,15,18,23,24
2017-01-06,1458,1,2,3,5,7,9,11,14,17,18,19,20,22,23,24
2017-01-09,1459,1,4,6,9,10,12,13,14,16,17,18,19,20,24,25
2017-01-11,1460,1,3,5,7,11,14,15,16,17,18,19,20,21,24,25
2017-01-13,1461,2,4,5,6,9,10,11,15,17,18,19,21,23,24,25
2017-01-16,1462,1,3,4,5,7,9,12,13,14,16,17,20,21,24,25
2017-01-18,1463,3,4,6,7,10,11,13,14,15,17,19,20,22,23,24
2017-01-20,1464,1,4,9,10,11,12,13,14,15,16,17,18,22,23,24
2017-01-23,1465,2,5,7,8,9,10,12,14,16,19,20,21,22,23,24
2017-01-25,1466,2,3,4,6,10,11,12,14,19,20,21,22,23,24,25
2017-01-27,1467,1,4,5,6,9,10,11,12,19,20,21,22,23,24,25
2017-01-30,1468,2,3,5,6,8,11,12,13,14,18,19,20,21,23,24
2017-02-01,1469,1,2,3,5,6,7,8,9,11,13,16,17,18,19,20
2017-02-03,1470,2,3,7,8,11,12,13,14,15,18,20,21,22,23,24
2017-02-06,1471,1,2,4,6,7,8,10,11,13,15,18,20,21,22,24
2017-02-08,1472,2,3,4,5,7,8,10,12,13,14,18,21,22,23,24
2017-02-10,1473,1,4,5,7,8,9,10,12,14,16,20,22,23,24,25
2017-02-13,1474,1,2,5,7,8,10,11,13,14,15,18,19,20,21,25
2017-02-15,1475,1,2,3,5,6,9,10,12,13,15,18,20,21,24,25
2017-02-17,1476,2,4,5,6,7,9,10,12,13,14,16,19,21,22,25
2017-02-20,1477,1,2,3,4,5,6,7,10,12,15,17,18,21,22,23
2017-02-22,1478,2,5,6,7,10,11,12,15,16,17,18,19,21,24,25
2017-02-24,1479,2,3,5,6,9,11,13,14,15,16,17,18,20,22,23
2017-03-01,1480,1,6,7,10,11,12,13,15,16,17,19,20,21,22,25
2017-03-03,1481,2,3,5,7,8,9,11,17,18,19,20,21,23,24,25
2017-03-06,1482,1,2,4,5,7,8,9,10,11,12,14,15,19,23,24
2017-03-08,1483,3,4,5,6,7,9,11,13,14,15,17,20,21,22,23
2017-03-10,1484,1,2,3,4,6,7,9,10,12,17,18,19,21,22,25
2017-03-13,1485,1,2,3,5,8,9,11,13,15,17,18,19,23,24,25
2017-03-15,1486,2,4,5,8,9,10,12,14,18,19,20,21,22,23,25
2017-03-17,1487,1,2,3,4,5,6,10,11,12,15,16,19,21,22,25
2017-03-20,1488,1,4,5,6,10,11,12,13,16,19,20,21,23,24,25
2017-03-22,1489,2,4,7,8,9,10,12,13,14,15,19,20,22,23,25
2017-03-24,1490,1,3,4,5,7,8,9,11,13,14,15,18,19,20,22
2017-03-27,1491,2,4,5,6,7,9,11,13,14,19,20,22,23,24,25
2017-03-29,1492,2,3,4,5,7,8,10,12,15,16,17,18,19,24,25
2017-03-31,1493,2,5,8,10,11,13,14,15,16,19,20,21,23,24,25
2017-04-03,1494,1,2,3,4,9,10,11,12,13,15,17,19,20,22,25
2017-04-05,1495,1,2,3,4,5,8,10,12,13,14,18,22,23,24,25
2017-04-07,1496,2,3,6,7,9,10,11,12,13,15,17,19,20,23,25
2017-04-10,1497,1,2,5,7,11,12,13,14,15,16,17,18,19,22,23
2017-04-12,1498,4,5,7,8,10,11,14,15,16,17,18,21,23,24,25
2017-04-15,1499,1,2,3,4,5,7,8,12,13,14,15,18,19,23,24
2017-04-17,1500,1,2,3,5,7,10,11,12,13,15,17,18,19,20,22
2017-04-19,1501,1,6,7,8,9,10,11,13,16,17,18,21,22,24,25
2017-04-22,1502,1,2,3,4,5,7,11,12,13,15,17,18,20,22,24
2017-04-24,1503,1,2,3,7,12,15,16,17,18,20,21,22,23,24,25
2017-04-26,1504,1,4,5,7,8,11,12,14,17,18,19,21,23,24,25
2017-04-28,1505,1,2,3,6,7,11,14,16,17,18,19,20,22,24,25
2017-05-03,1506,3,4,5,8,9,10,13,14,17,18,19,20,21,22,24
2017-05-05,1507,1,2,3,4,5,8,10,11,13,14,17,19,21,23,24
2017-05-08,1508,1,3,7,8,9,10,11,12,14,17,19,21,22,23,24
2017-05-10,1509,1,2,3,6,7,8,9,13,14,15,17,18,19,22,24
2017-05-12,1510,1,3,4,7,8,9,10,11,12,13,15,18,19,22,24
2017-05-15,1511,2,4,5,8,9,10,11,12,13,15,19,20,21,23,24
2017-05-17,1512,2,3,4,6,10,11,12,13,15,16,17,19,21,22,24
2017-05-19,1513,3,4,6,7,9,10,11,12,13,14,16,18,21,22,24
2017-05-22,1514,3,4,5,7,8,11,12,13,15,16,17,19,20,21,24
2017-05-24,1515,1,2,3,5,8,9,11,12,13,16,17,18,19,20,23
2017-05-26,1516,1,2,6,7,10,11,12,14,16,18,19,20,22,23,24
2017-05-29,1517,2,3,5,8,10,11,12,14,15,18,20,21,23,24,25
2017-05-31,1518,2,3,4,5,7,8,11,12,14,16,17,20,22,24,25
2017-06-02,1519,1,4,6,8,13,14,16,17,18,20,21,22,23,24,25
2017-06-05,1520,1,2,4,8,9,10,12,13,14,16,17,18,19,24,25
2017-06-07,1521,1,2,3,4,5,7,8,12,14,15,17,19,20,23,24
2017-06-09,1522,1,8,9,10,11,13,14,15,16,18,19,20,21,23,24
2017-06-12,1523,3,5,6,7,9,10,12,13,14,16,18,19,21,23,25
2017-06-14,1524,1,3,5,6,7,8,9,10,13,14,20,22,23,24,25
2017-06-16,1525,1,2,4,5,8,10,12,14,15,18,19,20,21,22,25
2017-06-19,1526,5,7,8,9,10,11,13,15,17,18,20,21,22,23,25
2017-06-21,1527,1,2,3,5,6,7,9,10,14,15,20,21,22,24,25
2017-06-23,1528,1,2,4,5,6,8,9,10,17,18,20,21,23,24,25
2017-06-26,1529,2,3,4,5,8,11,13,14,16,17,18,19,20,21,24
2017-06-28,1530,2,4,5,7,9,10,12,14,15,16,18,20,22,23,24
2017-06-30,1531,1,2,3,4,7,8,10,11,13,14,15,19,22,23,24
2017-07-03,1532,1,2,3,8,9,10,11,12,13,14,17,18,20,22,25
2017-07-05,1533,1,3,4,6,7,11,12,13,14,15,16,19,20,21,24
2017-07-07,1534,1,4,5,8,9,10,11,12,13,14,16,17,19,21,24
2017-07-10,1535,3,4,5,7,8,12,13,15,17,18,21,22,23,24,25
2017-07-12,1536,1,3,5,6,7,8,9,10,11,12,13,19,20,23,25
2017-07-14,1537,1,2,3,4,10,11,13,14,15,17,18,20,21,22,24
2017-07-17,1538,2,4,5,7,8,9,10,13,14,15,17,18,19,21,23
2017-07-19,1539,1,3,4,8,11,12,13,14,16,17,18,19,20,21,25
2017-07-21,1540,1,2,3,7,9,10,11,12,14,15,16,17,19,22,23
2017-07-24,1541,2,3,4,5,7,11,13,14,15,18,19,20,21,22,25
2017-07-26,1542,2,3,5,7,8,10,11,13,15,16,17,20,21,22,24
2017-07-28,1543,1,2,6,7,8,9,12,13,15,17,19,20,23,24,25
2017-07-31,1544,1,2,4,7,8,9,11,12,14,16,17,21,22,23,24
2017-08-02,1545,3,5,7,8,10,11,12,15,16,17,20,22,23,24,25
2017-08-04,1546,1,3,6,7,8,10,11,14,15,18,19,20,22,24,25
2017-08-07,1547,1,2,5,6,8,9,10,11,13,15,17,18,19,21,25
2017-08-09,1548,2,3,4,9,10,11,12,14,15,17,18,20,21,22,23
2017-08-11,1549,1,2,3,4,5,7,8,10,11,13,18,20,23,24,25
2017-08-14,1550,3,4,5,7,8,13,14,15,16,17,20,22,23,24,25
2017-08-16,1551,1,3,5,7,8,11,13,14,15,17,19,20,22,23,25
2017-08-18,1552,2,3,7,8,9,12,14,15,16,19,20,21,22,24,25
2017-08-21,1553,1,2,4,8,9,11,12,13,15,17,18,19,21,22,25
2017-08-23,1554,1,3,4,5,7,8,9,10,13,14,16,18,19,24,25
2017-08-25,1555,1,2,6,8,9,10,12,13,14,16,18,20,22,23,25
2017-08-28,1556,1,2,3,5,6,8,12,15,16,17,19,21,22,23,25
2017-09-07,1557,2,3,4,5,6,9,12,16,17,18,20,21,22,24,25
2017-09-11,1558,1,2,4,5,6,9,11,14,15,16,17,18,21,22,25
2017-09-13,1559,3,4,5,6,7,9,10,11,14,16,18,19,20,23,25
2017-09-15,1560,1,2,3,4,5,7,8,9,11,14,17,18,20,24,25
2017-09-18,1561,3,5,6,7,8,12,13,15,16,18,20,21,22,24,25
2017-09-20,1562,1,2,3,4,5,6,7,8,9,11,12,14,16,17,18
2017-09-22,1563,1,2,3,5,6,9,10,12,13,17,18,20,21,22,23
2017-09-25,1564,3,4,6,8,9,11,12,13,16,17,18,19,20,21,24
2017-09-27,1565,1,3,6,7,8,9,10,11,12,13,15,17,18,24,25
2017-09-29,1566,1,2,4,5,7,8,9,13,14,15,16,19,23,24,25
2017-10-02,1567,2,3,5,7,9,10,11,12,14,15,17,18,19,21,24
2017-10-04,1568,1,2,3,4,6,7,10,11,13,16,17,19,21,22,24
2017-10-06,1569,2,4,8,9,10,12,13,14,16,18,20,21,23,24,25
2017-10-09,1570,1,3,7,8,9,11,13,16,18,19,20,21,23,24,25
2017-10-11,1571,1,3,4,5,6,7,11,12,14,17,18,19,23,24,25
2017-10-13,1572,2,4,5,6,8,9,10,13,16,18,19,21,22,23,24
2017-10-16,1573,2,6,7,8,10,11,12,13,14,15,16,17,18,19,23
2017-10-18,1574,1,2,3,5,6,7,10,11,12,14,15,17,18,21,22
2017-10-20,1575,1,3,5,6,7,9,10,11,12,14,16,17,22,23,25
2017-10-23,1576,1,2,5,7,8,9,11,12,14,15,16,18,20,21,25
2017-10-25,1577,3,5,6,7,9,10,11,13,15,16,17,18,19,21,24
2017-10-27,1578,4,6,8,9,10,12,13,14,16,17,18,19,21,22,24
2017-10-30,1579,1,2,4,6,7,10,12,13,14,15,16,18,21,22,23
2017-11-01,1580,3,4,7,10,11,12,13,14,15,16,18,20,22,23,25
2017-11-03,1581,3,4,5,6,7,8,11,12,13,16,20,21,23,24,25
2017-11-06,1582,1,2,5,7,8,10,11,14,16,17,18,19,23,24,25
2017-11-08,1583,2,3,4,6,7,9,10,14,15,16,17,19,20,23,25
2017-11-10,1584,1,2,3,5,6,11,12,14,15,16,17,19,20,24,25
2017-11-13,1585,1,2,4,5,6,7,9,11,17,18,19,21,23,24,25
2017-11-16,1586,1,3,4,10,11,12,13,16,18,19,20,22,23,24,25
2017-11-17,1587,2,3,5,7,8,11,14,15,16,17,19,20,21,22,25
2017-11-20,1588,1,3,4,5,7,9,10,11,14,15,17,20,21,22,23
2017-11-22,1589,1,2,3,4,6,12,13,14,15,17,18,22,23,24,25
2017-11-24,1590,1,3,5,7,8,10,14,16,17,18,20,21,22,23,25
2017-11-27,1591,1,3,5,7,8,10,11,12,17,19,20,21,22,23,24
2017-11-29,1592,1,2,3,4,5,6,9,12,14,15,16,19,20,22,25
2017-12-01,1593,3,4,5,7,8,9,10,11,13,14,16,17,20,22,24
2017-12-04,1594,1,2,4,6,8,10,11,12,13,15,16,17,19,21,25
2017-12-06,1595,1,2,3,4,6,7,9,10,11,13,17,18,20,22,25
2017-12-08,1596,5,8,9,10,11,12,13,15,18,19,20,21,22,23,24
2017-12-11,1597,1,2,5,6,7,8,9,13,17,18,19,20,21,22,24
2017-12-13,1598,2,5,6,7,10,12,13,15,16,17,18,19,20,21,24
2017-12-15,1599,1,3,4,5,6,8,9,10,14,18,20,21,22,23,25
2017-12-18,1600,2,3,4,5,7,9,13,14,16,17,18,20,22,23,24
2017-12-20,1601,2,4,6,8,9,10,11,12,13,14,15,18,20,22,25
2017-12-22,1602,1,3,4,8,9,10,11,13,14,15,17,19,21,23,24
2017-12-26,1603,1,2,3,4,7,9,10,13,14,16,19,20,21,23,24
2017-12-27,1604,3,4,5,6,7,8,9,10,12,13,15,19,21,22,24
2017-12-29,1605,2,4,5,8,9,10,11,14,16,17,18,19,21,23,25
2018-01-02,1606,1,3,5,7,8,9,10,11,14,15,19,20,22,23,25
2018-01-03,1607,1,2,3,6,7,8,9,11,12,13,14,15,17,18,24
2018-01-05,1608,1,2,3,5,6,9,10,14,17,18,20,21,22,23,25
2018-01-08,1609,5,6,7,8,9,11,13,14,17,18,20,21,23,24,25
2018-01-10,1610,3,6,7,9,10,11,13,14,16,17,19,20,21,22,24
2018-01-12,1611,1,3,4,6,7,8,9,10,11,12,14,15,20,22,24
2018-01-15,1612,2,3,4,5,7,11,12,14,15,18,21,22,23,24,25
2018-01-17,1613,1,2,3,4,6,8,9,10,13,14,16,17,18,19,21
2018-01-19,1614,1,2,3,7,9,10,12,13,14,15,16,17,19,21,23
2018-01-22,1615,1,2,4,5,6,7,9,10,11,16,17,19,20,21,25
2018-01-24,1616,1,2,4,5,8,10,11,13,14,16,17,18,22,23,24
2018-01-26,1617,2,5,6,7,8,9,10,12,13,14,15,20,22,23,25
2018-01-29,1618,1,3,4,5,8,9,10,13,14,16,17,19,20,24,25
2018-01-31,1619,4,5,7,8,10,11,13,15,16,17,18,21,22,24,25
2018-02-02,1620,1,2,4,7,9,10,11,12,13,14,18,20,21,24,25
2018-02-05,1621,2,3,4,6,8,9,10,13,14,18,19,21,22,23,24
2018-02-07,1622,1,2,3,4,8,9,11,16,17,18,20,22,23,24,25
2018-02-09,1623,1,2,3,4,6,7,8,10,11,13,14,17,19,20,24
2018-02-14,1624,1,2,6,7,8,9,11,14,15,16,17,18,20,23,24
2018-02-16,1625,2,3,6,8,10,12,13,16,17,18,19,20,21,22,24
2018-02-19,1626,1,3,4,7,8,9,10,11,13,15,16,17,20,21,24
2018-02-21,1627,2,3,4,6,8,9,11,12,13,14,15,17,20,21,24
2018-02-23,1628,1,3,6,9,11,12,16,17,18,19,20,22,23,24,25
2018-02-26,1629,1,2,3,5,6,7,9,10,12,14,15,18,22,24,25
2018-02-28,1630,3,5,7,8,9,10,12,13,14,15,17,20,22,23,25
2018-03-02,1631,2,3,4,5,9,10,11,12,14,18,19,20,22,23,25
2018-03-05,1632,4,5,8,12,13,14,15,16,18,20,21,22,23,24,25
2018-03-07,1633,1,2,3,5,6,7,9,10,17,18,19,20,23,24,25
2018-03-09,1634,3,4,5,6,7,9,10,13,14,15,19,21,22,24,25
2018-03-12,1635,1,3,6,7,8,12,15,16,17,19,21,22,23,24,25
2018-03-14,1636,2,3,6,7,8,9,12,13,14,15,18,19,20,22,25
2018-03-16,1637,3,4,5,7,8,11,12,13,14,15,17,18,19,22,24
2018-03-19,1638,1,7,8,10,11,12,14,15,16,19,20,22,23,24,25
2018-03-21,1639,1,3,5,6,7,8,9,10,11,14,15,19,20,22,25
2018-03-23,1640,1,2,4,5,6,12,14,15,16,17,20,21,22,24,25
2018-03-26,1641,3,4,5,8,9,11,12,14,16,17,19,20,21,22,25
2018-03-28,1642,2,5,6,7,10,11,13,15,17,18,19,20,22,24,25
2018-03-31,1643,1,2,3,4,5,7,9,10,12,14,16,19,22,23,25
2018-04-02,1644,2,3,4,5,6,7,8,9,11,13,15,18,22,23,24
2018-04-04,1645,2,3,4,5,8,9,10,14,15,16,18,20,21,23,25
2018-04-06,1646,1,3,4,5,6,7,9,12,13,15,17,18,20,22,25
2018-04-09,1647,1,2,4,7,8,9,10,12,14,15,19,20,22,24,25
2018-04-11,1648,4,9,10,11,12,13,15,16,17,19,21,22,23,24,25
2018-04-13,1649,4,5,8,9,12,13,14,15,16,17,18,20,22,23,24
2018-04-16,1650,3,4,5,8,10,13,14,15,16,17,18,19,20,22,25
2018-04-18,1651,1,2,3,4,6,7,8,10,16,17,18,19,20,22,24
2018-04-20,1652,2,3,4,5,6,7,10,11,14,16,17,18,21,24,25
2018-04-23,1653,2,4,5,6,7,12,14,15,17,20,21,22,23,24,25
2018-04-25,1654,1,2,3,4,6,10,11,13,16,18,19,20,22,23,25
2018-04-27,1655,1,2,3,5,6,7,10,12,14,16,18,19,20,22,23
2018-04-30,1656,2,3,4,5,7,10,11,12,13,15,17,19,20,23,24
2018-05-02,1657,3,4,6,8,9,10,12,15,17,18,19,20,21,23,24
2018-05-04,1658,2,4,5,6,7,8,12,13,15,16,17,18,19,20,23
2018-05-07,1659,2,4,7,8,9,10,12,14,15,16,20,21,22,23,25
2018-05-09,1660,1,2,3,7,8,10,11,13,14,17,18,20,21,24,25
2018-05-11,1661,2,3,5,6,7,10,11,12,13,14,17,18,21,22,23
2018-05-14,1662,1,2,3,5,8,10,11,13,14,17,18,20,21,22,25
2018-05-16,1663,1,2,3,5,6,7,9,11,12,13,16,17,21,22,23
2018-05-18,1664,2,4,5,6,7,8,11,13,15,16,17,18,20,24,25
2018-05-21,1665,1,2,4,5,8,10,12,13,15,17,18,21,22,23,24
2018-05-23,1666,1,2,5,6,8,9,10,12,13,14,17,20,21,24,25
2018-05-25,1667,1,2,3,4,8,10,11,13,16,18,20,22,23,24,25
2018-05-28,1668,4,5,6,8,11,12,14,16,17,18,20,21,23,24,25
2018-05-30,1669,1,2,3,5,6,7,8,9,12,16,17,20,21,23,25
2018-06-01,1670,1,2,3,4,7,11,13,14,16,17,20,21,22,23,25
2018-06-04,1671,1,3,4,5,8,9,10,12,14,15,18,19,21,22,25
2018-06-06,1672,2,3,5,6,8,9,11,17,18,20,21,22,23,24,25
2018-06-08,1673,1,2,4,5,7,9,11,12,15,17,19,20,23,24,25
2018-06-11,1674,1,2,4,5,9,10,11,12,15,19,20,21,22,23,24
2018-06-13,1675,1,2,3,5,7,8,9,12,14,19,20,21,22,23,25
2018-06-15,1676,3,4,8,9,10,12,13,14,15,16,18,20,23,24,25
2018-06-18,1677,1,4,5,6,9,11,12,14,15,16,17,18,19,20,22
2018-06-20,1678,1,3,4,5,6,8,9,14,16,18,19,20,22,23,24
2018-06-22,1679,5,7,8,9,10,11,12,14,15,16,17,19,20,21,23
2018-06-25,1680,1,2,3,7,8,10,11,12,13,14,18,20,21,23,25
2018-06-27,1681,1,2,3,7,8,10,11,12,15,16,17,20,22,23,25
2018-06-29,1682,1,4,5,6,7,9,12,13,15,17,18,19,20,21,25
2018-07-02,1683,1,2,3,5,9,10,11,13,15,16,17,18,23,24,25
2018-07-04,1684,2,4,7,9,10,12,13,14,15,16,17,22,23,24,25
2018-07-06,1685,1,2,3,5,6,7,11,12,14,16,17,19,21,22,24
2018-07-09,1686,2,4,5,6,9,10,13,15,17,18,19,20,22,23,24
2018-07-11,1687,1,2,3,4,6,7,9,10,14,16,17,18,19,20,24
2018-07-13,1688,1,3,4,5,6,7,8,10,13,15,19,21,22,24,25
2018-07-16,1689,1,2,6,7,9,10,11,13,14,16,17,18,19,22,23
2018-07-18,1690,1,2,4,5,7,8,10,13,15,16,19,20,22,23,25
2018-07-20,1691,1,2,3,4,5,7,8,10,11,12,13,15,16,18,19
2018-07-23,1692,3,5,6,7,10,12,14,15,17,18,20,22,23,24,25
2018-07-25,1693,1,3,4,6,7,8,11,14,16,17,19,20,21,22,23
2018-07-27,1694,1,2,3,4,5,9,11,12,13,17,18,19,20,23,24
2018-07-30,1695,1,4,5,9,11,13,14,17,18,20,21,22,23,24,25
2018-08-01,1696,2,4,5,7,8,10,12,13,14,16,17,18,19,23,24
2018-08-03,1697,3,4,6,7,10,13,17,18,19,20,21,22,23,24,25
2018-08-06,1698,2,3,4,5,8,9,13,14,16,18,19,20,21,22,25
2018-08-08,1699,4,5,6,8,9,10,13,14,15,16,19,21,23,24,25
2018-08-10,1700,1,2,3,6,7,8,12,13,14,16,20,21,22,23,24
2018-08-13,1701,1,2,3,5,6,7,8,10,13,16,17,18,20,21,22
2018-08-15,1702,3,4,5,7,8,10,11,14,15,16,17,18,19,22,25
2018-08-17,1703,1,3,6,8,9,10,12,13,14,15,16,17,18,19,22
2018-08-20,1704,2,4,6,7,9,10,11,12,13,14,16,18,19,20,22
2018-08-22,1705,2,3,4,5,9,12,14,16,17,18,19,20,21,23,24
2018-08-24,1706,2,3,4,5,7,8,9,12,13,14,15,17,18,20,21
2018-08-27,1707,2,5,9,10,11,12,13,16,17,18,19,21,22,23,25
2018-09-08,1708,1,2,3,4,6,7,8,9,10,12,13,14,17,18,22
2018-09-10,1709,1,3,4,5,11,12,13,15,18,19,20,21,22,23,24
2018-09-12,1710,2,4,5,6,7,9,10,11,12,17,20,21,22,24,25
2018-09-14,1711,1,2,3,4,5,8,10,11,13,14,18,19,20,21,23
2018-09-17,1712,1,3,5,6,7,10,13,14,15,16,17,18,23,24,25
2018-09-19,1713,1,4,8,9,10,12,13,15,16,17,19,20,21,23,24
2018-09-21,1714,1,3,5,6,7,8,10,14,15,18,19,21,22,23,24
2018-09-24,1715,1,2,4,6,8,11,13,16,17,18,19,21,22,24,25
2018-09-26,1716,1,3,4,5,7,10,11,12,13,16,17,22,23,24,25
2018-09-28,1717,1,3,4,5,7,8,9,10,11,14,15,21,22,23,24
2018-10-01,1718,2,3,5,6,7,8,10,11,12,17,18,20,21,22,24
2018-10-03,1719,2,3,4,6,10,11,13,15,17,18,20,21,23,24,25
2018-10-05,1720,2,3,4,9,10,11,13,15,17,18,20,22,23,24,25
2018-10-08,1721,1,3,4,5,6,8,11,13,14,15,16,19,21,24,25
2018-10-10,1722,2,4,5,7,8,11,12,14,15,17,19,21,22,23,25
2018-10-13,1723,1,2,4,6,7,10,11,12,13,14,17,18,19,21,22
2018-10-15,1724,5,6,7,9,10,11,12,13,15,16,18,20,21,22,23
2018-10-17,1725,1,5,6,8,12,13,14,15,18,19,21,22,23,24,25
2018-10-19,1726,1,3,5,6,8,10,11,12,14,15,17,19,20,22,25
2018-10-22,1727,1,2,5,6,7,9,10,13,14,15,16,20,21,22,24
2018-10-24,1728,2,3,5,6,7,8,9,10,11,12,14,15,17,21,22
2018-10-26,1729,1,2,4,6,8,9,10,11,12,14,16,18,21,24,25
2018-10-29,1730,1,7,8,10,12,13,14,15,16,18,19,22,23,24,25
2018-10-31,1731,1,3,5,7,8,9,10,13,14,17,19,20,22,24,25
2018-11-03,1732,1,3,5,9,10,12,13,14,17,18,19,20,21,22,24
2018-11-05,1733,1,2,4,5,8,9,12,13,14,15,16,19,21,23,25
2018-11-07,1734,1,2,3,6,7,8,10,11,15,16,17,21,22,24,25
2018-11-09,1735,1,2,3,6,10,12,13,14,15,19,20,21,23,24,25
2018-11-12,1736,3,6,7,9,11,12,13,15,16,18,19,22,23,24,25
2018-11-14,1737,2,4,5,6,10,11,12,15,16,18,19,20,22,24,25
2018-11-16,1738,1,3,6,9,10,13,14,17,18,19,20,21,22,23,24
2018-11-19,1739,2,3,4,5,6,7,8,11,12,14,16,19,20,22,24
2018-11-21,1740,1,2,3,4,5,6,8,9,10,11,16,18,19,22,24
2018-11-23,1741,1,5,8,11,12,15,16,17,18,19,20,21,22,23,25
2018-11-26,1742,1,4,6,8,9,10,12,14,15,16,17,18,20,21,25
2018-11-28,1743,5,6,7,8,10,11,13,15,17,18,19,21,22,24,25
2018-11-30,1744,1,5,6,10,11,12,13,15,17,18,19,20,21,23,24
2018-12-03,1745,2,3,4,6,7,8,9,10,11,16,18,20,21,24,25
2018-12-05,1746,3,4,6,7,8,9,10,11,12,15,16,19,22,23,25
2018-12-07,1747,1,4,5,6,7,8,10,13,15,16,17,19,20,21,25
2018-12-10,1748,1,3,5,6,7,9,10,11,12,17,18,19,21,22,25
2018-12-12,1749,2,4,6,9,12,13,15,16,19,20,21,22,23,24,25
2018-12-14,1750,1,4,6,7,10,12,13,16,17,18,19,20,22,23,24
2018-12-17,1751,1,3,4,6,7,9,10,12,13,15,18,19,22,24,25
2018-12-19,1752,1,3,4,6,7,8,9,12,13,15,16,17,18,20,22
2018-12-21,1753,1,2,3,5,6,8,9,12,13,15,17,21,22,24,25
2018-12-24,1754,1,2,3,4,5,10,12,13,14,15,17,20,21,24,25
2018-12-26,1755,1,2,3,8,9,11,13,16,18,19,20,21,22,23,25
2018-12-28,1756,1,2,5,6,7,8,12,13,16,17,19,21,22,23,24
2018-12-31,1757,1,3,4,7,10,13,14,15,17,18,20,21,22,23,25
2019-01-02,1758,1,2,4,7,8,9,10,12,13,14,17,19,20,22,23
