data,concurso,dezena_1,dezena_2,dezena_3,dezena_4,dezena_5
2012-03-07,2841,14,39,47,56,68
2012-03-08,2842,32,36,37,44,68
2012-03-09,2843,11,24,27,31,79
2012-03-10,2844,3,21,29,39,75
2012-03-12,2845,5,31,40,43,49
2012-03-13,2846,19,23,45,61,77
2012-03-14,2847,37,39,45,52,71
2012-03-15,2848,15,33,39,55,62
2012-03-16,2849,21,56,67,68,77
2012-03-17,2850,20,28,39,52,70
2012-03-19,2851,8,14,15,24,28
2012-03-20,2852,1,20,27,33,48
2012-03-21,2853,3,6,10,20,76
2012-03-22,2854,6,10,11,53,55
2012-03-23,2855,4,11,49,65,71
2012-03-24,2856,5,28,64,67,79
2012-03-26,2857,3,40,45,65,72
2012-03-27,2858,23,37,62,63,72
2012-03-28,2859,10,31,42,76,77
2012-03-29,2860,19,55,58,70,74
2012-03-30,2861,5,17,39,58,69
2012-03-31,2862,3,15,19,53,75
2012-04-02,2863,35,39,47,61,66
2012-04-03,2864,21,35,66,71,76
2012-04-04,2865,16,17,37,65,69
2012-04-05,2866,17,21,47,53,65
2012-04-07,2867,12,18,37,45,59
2012-04-09,2868,23,25,27,40,74
2012-04-10,2869,23,36,64,65,73
2012-04-11,2870,2,26,42,61,74
2012-04-12,2871,8,30,39,70,77
2012-04-13,2872,6,13,15,33,54
2012-04-14,2873,37,50,58,65,76
2012-04-16,2874,16,23,48,53,71
2012-04-17,2875,5,24,37,53,71
2012-04-18,2876,15,46,53,70,73
2012-04-19,2877,10,20,58,61,73
2012-04-20,2878,5,6,32,76,77
2012-04-23,2879,30,31,38,76,80
2012-04-24,2880,59,62,67,69,73
2012-04-25,2881,32,45,48,79,80
2012-04-26,2882,24,28,34,42,70
2012-04-27,2883,28,50,60,61,76
2012-04-28,2884,28,44,65,72,76
2012-04-30,2885,12,29,61,69,73
2012-05-02,2886,1,18,30,53,56
2012-05-03,2887,8,23,43,50,71
2012-05-04,2888,9,19,35,72,73
2012-05-05,2889,20,22,51,59,66
2012-05-07,2890,5,17,27,58,70
2012-05-08,2891,5,13,17,62,77
2012-05-09,2892,10,37,50,59,61
2012-05-10,2893,14,42,53,59,69
2012-05-11,2894,11,16,22,49,53
2012-05-12,2895,17,21,22,35,74
2012-05-14,2896,4,5,23,26,77
2012-05-15,2897,11,33,50,51,76
2012-05-16,2898,2,47,67,72,77
2012-05-17,2899,43,51,55,68,71
2012-05-18,2900,20,36,54,56,61
2012-05-19,2901,1,2,20,36,73
2012-05-21,2902,42,46,48,74,75
2012-05-22,2903,4,15,24,39,66
2012-05-23,2904,12,36,54,59,73
2012-05-24,2905,5,14,24,43,78
2012-05-25,2906,5,65,66,68,75
2012-05-26,2907,16,36,44,53,61
2012-05-28,2908,13,17,21,48,62
2012-05-29,2909,12,27,30,40,61
2012-05-30,2910,11,28,30,63,73
2012-05-31,2911,25,40,46,50,57
2012-06-01,2912,35,44,50,57,70
2012-06-02,2913,5,15,26,64,65
2012-06-04,2914,9,13,22,35,44
2012-06-05,2915,7,14,17,74,80
2012-06-06,2916,2,33,38,51,70
2012-06-08,2917,1,6,48,57,71
2012-06-09,2918,15,26,27,30,59
2012-06-11,2919,5,23,51,63,72
2012-06-12,2920,10,52,64,67,72
2012-06-13,2921,3,18,30,33,69
2012-06-14,2922,19,24,40,75,80
2012-06-15,2923,13,19,37,50,72
2012-06-16,2924,4,29,57,59,65
2012-06-23,2925,2,4,27,36,51
2012-06-25,2926,24,36,42,62,75
2012-06-26,2927,14,48,51,63,73
2012-06-27,2928,14,19,26,37,80
2012-06-28,2929,27,32,57,61,80
2012-06-29,2930,1,5,27,62,67
2012-06-30,2931,5,27,32,64,73
2012-07-02,2932,10,27,37,45,59
2012-07-03,2933,8,18,59,64,68
2012-07-04,2934,42,46,49,60,71
2012-07-05,2935,18,21,29,46,74
2012-07-06,2936,29,30,39,57,66
2012-07-07,2937,3,29,43,57,69
2012-07-09,2938,4,35,37,39,42
2012-07-10,2939,7,16,19,55,62
2012-07-11,2940,25,29,40,69,75
2012-07-12,2941,5,17,32,53,79
2012-07-13,2942,9,27,59,61,65
2012-07-14,2943,10,22,26,48,78
2012-07-16,2944,2,10,11,25,48
2012-07-17,2945,1,11,39,41,75
2012-07-18,2946,8,10,22,24,62
2012-07-19,2947,8,26,48,66,71
2012-07-20,2948,29,40,44,50,74
2012-07-21,2949,14,54,71,73,79
2012-07-23,2950,27,34,50,57,61
2012-07-24,2951,14,17,28,37,75
2012-07-25,2952,2,52,65,75,77
2012-07-26,2953,6,10,23,55,69
2012-07-27,2954,3,14,20,31,51
2012-07-28,2955,19,39,54,60,75
2012-07-30,2956,10,17,41,47,50
2012-07-31,2957,7,21,23,69,75
2012-08-01,2958,12,17,37,55,64
2012-08-02,2959,1,15,47,63,66
2012-08-03,2960,1,5,7,30,56
2012-08-04,2961,23,28,33,51,79
2012-08-06,2962,2,17,20,60,68
2012-08-07,2963,46,52,55,56,73
2012-08-08,2964,3,27,43,49,72
2012-08-09,2965,8,15,28,48,79
2012-08-10,2966,2,9,33,41,63
2012-08-11,2967,7,19,34,59,62
2012-08-13,2968,25,27,31,35,75
2012-08-14,2969,14,15,18,30,57
2012-08-15,2970,7,32,69,72,74
2012-08-16,2971,13,24,26,49,66
2012-08-17,2972,36,40,45,57,70
2012-08-18,2973,21,36,41,58,69
2012-08-20,2974,8,11,64,72,78
2012-08-21,2975,15,25,49,56,65
2012-08-22,2976,1,33,40,67,75
2012-08-23,2977,5,17,18,28,80
2012-08-24,2978,5,31,39,60,79
2012-08-25,2979,16,35,49,50,74
2012-08-27,2980,5,42,59,78,79
2012-08-28,2981,34,51,58,61,73
2012-08-29,2982,5,13,67,68,74
2012-08-30,2983,11,21,41,71,79
2012-08-31,2984,31,45,69,71,75
2012-09-01,2985,2,35,43,61,70
2012-09-03,2986,16,27,29,38,39
2012-09-04,2987,10,26,65,66,68
2012-09-05,2988,24,29,36,69,70
2012-09-06,2989,41,44,66,73,79
2012-09-08,2990,5,23,33,37,67
2012-09-10,2991,24,29,30,35,62
2012-09-11,2992,5,6,16,22,47
2012-09-12,2993,12,29,31,34,68
2012-09-13,2994,16,37,55,70,71
2012-09-14,2995,4,12,33,38,62
2012-09-15,2996,17,32,39,55,72
2012-09-17,2997,20,40,43,61,70
2012-09-18,2998,10,17,24,46,53
2012-09-19,2999,9,23,42,63,68
2012-09-20,3000,2,21,31,37,57
2012-09-21,3001,30,37,42,66,78
2012-09-22,3002,17,21,43,55,57
2012-09-24,3003,13,21,38,44,74
2012-09-25,3004,33,36,55,68,80
2012-09-26,3005,22,32,39,54,66
2012-09-27,3006,4,24,28,46,72
2012-09-28,3007,9,51,54,58,69
2012-09-29,3008,15,50,76,77,79
2012-10-01,3009,7,12,40,49,65
2012-10-02,3010,9,11,22,35,52
2012-10-03,3011,1,5,36,64,79
2012-10-04,3012,28,36,42,45,49
2012-10-05,3013,58,71,73,74,77
2012-10-06,3014,19,33,53,61,63
2012-10-08,3015,3,61,63,69,70
2012-10-09,3016,20,34,36,53,62
2012-10-10,3017,45,46,48,53,59
2012-10-11,3018,21,50,51,61,73
2012-10-13,3019,1,12,23,46,51
2012-10-15,3020,12,27,49,59,79
2012-10-16,3021,32,38,60,71,80
2012-10-17,3022,35,40,54,66,71
2012-10-18,3023,4,38,44,76,78
2012-10-19,3024,15,16,30,38,79
2012-10-20,3025,2,17,30,45,70
2012-10-22,3026,6,42,51,52,80
2012-10-23,3027,6,22,40,57,63
2012-10-24,3028,9,24,31,39,78
2012-10-25,3029,2,39,44,48,60
2012-10-26,3030,25,39,52,64,79
2012-10-27,3031,7,12,15,43,58
2012-10-29,3032,15,17,41,50,72
2012-10-30,3033,28,61,70,74,77
2012-10-31,3034,12,20,47,71,74
2012-11-01,3035,13,34,46,51,77
2012-11-03,3036,12,18,31,35,45
2012-11-05,3037,5,22,28,64,80
2012-11-06,3038,20,59,62,67,71
2012-11-07,3039,7,16,38,54,56
2012-11-08,3040,8,61,62,64,65
2012-11-09,3041,27,29,39,47,66
2012-11-10,3042,2,9,47,68,70
2012-11-12,3043,12,17,37,45,64
2012-11-13,3044,1,11,53,57,79
2012-11-14,3045,19,26,42,43,50
2012-11-16,3046,5,53,55,57,63
2012-11-17,3047,21,40,63,72,74
2012-11-19,3048,26,27,40,43,52
2012-11-20,3049,15,32,45,69,72
2012-11-21,3050,4,51,58,69,77
2012-11-22,3051,13,33,46,51,70
2012-11-23,3052,6,24,65,66,78
2012-11-24,3053,4,9,47,51,58
2012-11-26,3054,18,50,55,65,77
2012-11-27,3055,7,13,15,17,48
2012-11-28,3056,16,37,60,63,64
2012-11-29,3057,4,33,58,61,76
2012-11-30,3058,10,18,24,69,80
2012-12-01,3059,13,26,40,67,69
2012-12-03,3060,12,16,45,61,65
2012-12-04,3061,27,51,54,63,74
2012-12-05,3062,28,30,44,57,70
2012-12-06,3063,8,20,32,42,68
2012-12-07,3064,15,43,56,63,79
2012-12-08,3065,3,9,40,60,61
2012-12-10,3066,24,32,42,53,73
2012-12-11,3067,11,38,48,51,55
2012-12-12,3068,7,27,45,53,56
2012-12-13,3069,1,10,34,49,76
2012-12-14,3070,11,45,62,67,77
2012-12-15,3071,6,13,19,20,72
2012-12-17,3072,7,8,20,26,66
2012-12-18,3073,10,23,48,63,74
2012-12-19,3074,1,25,29,61,62
2012-12-20,3075,7,21,42,49,57
2012-12-21,3076,8,33,40,54,73
2012-12-22,3077,4,56,67,74,77
2012-12-24,3078,21,40,43,53,59
2012-12-26,3079,11,18,32,51,56
2012-12-27,3080,39,42,54,56,57
2012-12-28,3081,33,36,39,44,62
2012-12-29,3082,1,4,19,53,57
2012-12-31,3083,37,48,65,69,75
2013-01-02,3084,17,28,30,31,47
2013-01-03,3085,12,28,30,36,39
2013-01-04,3086,12,14,27,53,74
2013-01-05,3087,15,16,41,46,47
2013-01-07,3088,38,42,47,64,66
2013-01-08,3089,4,23,28,39,79
2013-01-09,3090,3,12,54,62,67
2013-01-10,3091,14,27,43,59,66
2013-01-11,3092,11,23,28,35,37
2013-01-12,3093,11,12,13,42,48
2013-01-14,3094,7,17,27,56,75
2013-01-15,3095,13,30,33,61,75
2013-01-16,3096,6,19,49,76,80
2013-01-17,3097,6,41,42,47,58
2013-01-18,3098,20,31,34,41,61
2013-01-19,3099,22,42,46,61,68
2013-01-21,3100,16,23,24,30,76
2013-01-22,3101,9,14,22,30,51
2013-01-23,3102,6,32,51,61,78
2013-01-24,3103,7,26,32,37,42
2013-01-25,3104,3,16,36,65,74
2013-01-26,3105,22,43,53,61,75
2013-01-28,3106,35,52,64,71,80
2013-01-29,3107,24,41,42,54,55
2013-01-30,3108,4,8,10,34,54
2013-01-31,3109,7,25,46,64,73
2013-02-01,3110,45,46,55,65,76
2013-02-02,3111,1,4,49,56,68
2013-02-04,3112,20,24,25,31,38
2013-02-05,3113,14,15,41,42,73
2013-02-06,3114,14,19,38,45,47
2013-02-07,3115,1,25,53,67,74
2013-02-08,3116,2,12,45,59,74
2013-02-09,3117,22,24,37,40,48
2013-02-13,3118,23,25,41,72,75
2013-02-14,3119,3,23,25,29,68
2013-02-15,3120,26,30,31,39,60
2013-02-16,3121,1,5,41,57,78
2013-02-18,3122,3,11,29,30,37
2013-02-19,3123,17,38,57,61,72
2013-02-20,3124,28,37,56,59,65
2013-02-21,3125,40,44,45,52,64
2013-02-22,3126,14,27,31,36,45
2013-02-23,3127,37,60,61,72,76
2013-02-25,3128,8,12,22,52,64
2013-02-26,3129,21,33,37,51,71
2013-02-27,3130,7,30,44,45,57
2013-02-28,3131,11,18,50,51,80
2013-03-01,3132,2,29,34,47,70
2013-03-02,3133,7,14,49,56,74
2013-03-04,3134,14,39,45,50,80
2013-03-05,3135,11,22,34,44,72
2013-03-06,3136,15,29,52,79,80
2013-03-07,3137,10,21,29,33,68
2013-03-08,3138,19,20,47,56,76
2013-03-09,3139,13,22,46,67,68
2013-03-11,3140,11,19,27,48,55
2013-03-12,3141,9,18,44,56,72
2013-03-13,3142,20,45,58,69,78
2013-03-14,3143,19,24,26,59,67
2013-03-15,3144,30,38,45,53,63
2013-03-16,3145,4,15,28,34,52
2013-03-18,3146,2,8,56,72,73
2013-03-19,3147,11,37,41,64,70
2013-03-20,3148,24,47,68,73,74
2013-03-21,3149,1,16,30,60,67
2013-03-22,3150,19,28,49,53,77
2013-03-23,3151,4,36,51,58,75
2013-03-25,3152,10,38,44,47,59
2013-03-26,3153,11,26,40,54,73
2013-03-27,3154,10,21,26,38,54
2013-03-28,3155,1,16,21,50,80
2013-03-30,3156,20,51,59,68,73
2013-04-01,3157,10,22,31,54,72
2013-04-02,3158,6,20,39,57,75
2013-04-03,3159,8,40,52,67,70
2013-04-04,3160,13,16,25,32,69
2013-04-05,3161,10,15,22,25,78
2013-04-06,3162,4,19,22,39,41
2013-04-08,3163,24,40,45,49,68
2013-04-09,3164,21,39,41,66,74
2013-04-10,3165,7,29,66,75,76
2013-04-11,3166,4,11,16,34,63
2013-04-12,3167,20,26,48,59,74
2013-04-13,3168,10,14,31,53,67
2013-04-15,3169,14,47,73,74,77
2013-04-16,3170,2,15,27,34,69
2013-04-17,3171,14,35,38,45,48
2013-04-18,3172,43,68,69,71,76
2013-04-19,3173,4,10,20,34,63
2013-04-20,3174,4,11,33,59,76
2013-04-22,3175,51,53,60,66,67
2013-04-23,3176,2,5,6,11,51
2013-04-24,3177,2,21,23,35,48
2013-04-25,3178,1,16,19,72,73
2013-04-26,3179,2,8,16,31,54
2013-04-27,3180,2,21,27,43,57
2013-04-29,3181,24,42,43,52,65
2013-04-30,3182,16,29,32,48,54
2013-05-02,3183,21,27,36,41,51
2013-05-03,3184,4,7,14,16,43
2013-05-04,3185,14,30,33,65,73
2013-05-06,3186,12,22,48,52,57
2013-05-07,3187,14,19,23,44,67
2013-05-08,3188,26,28,36,53,79
2013-05-09,3189,2,9,15,46,62
2013-05-10,3190,13,49,57,59,78
2013-05-11,3191,2,5,19,61,74
2013-05-13,3192,5,30,38,56,77
2013-05-14,3193,10,17,29,43,46
2013-05-15,3194,20,26,33,41,60
2013-05-16,3195,37,50,67,72,76
2013-05-17,3196,16,40,45,46,80
2013-05-18,3197,8,38,39,65,66
2013-05-20,3198,15,28,41,47,51
2013-05-21,3199,16,33,51,63,67
2013-05-22,3200,2,12,57,68,73
2013-05-23,3201,2,14,17,54,80
2013-05-24,3202,1,26,34,37,58
2013-05-25,3203,18,44,46,56,60
2013-05-27,3204,9,15,38,49,50
2013-05-28,3205,32,37,60,62,77
2013-05-29,3206,4,45,68,70,74
2013-05-31,3207,6,22,40,48,55
2013-06-01,3208,2,13,18,26,62
2013-06-03,3209,8,38,52,68,79
2013-06-04,3210,4,21,42,55,68
2013-06-05,3211,10,31,50,54,61
2013-06-06,3212,19,34,35,58,61
2013-06-07,3213,12,24,36,39,72
2013-06-08,3214,7,10,16,25,75
2013-06-10,3215,17,29,30,40,80
2013-06-11,3216,7,11,42,47,78
2013-06-12,3217,40,61,62,63,71
2013-06-13,3218,11,29,48,56,72
2013-06-14,3219,4,12,32,55,59
2013-06-15,3220,15,48,59,69,76
2013-06-24,3221,5,17,55,63,67
2013-06-25,3222,21,23,38,44,72
2013-06-26,3223,9,16,24,43,46
2013-06-27,3224,36,55,59,63,72
2013-06-28,3225,40,49,60,63,69
2013-06-29,3226,14,20,21,23,59
2013-07-01,3227,15,35,44,49,62
2013-07-02,3228,10,33,53,69,70
2013-07-03,3229,12,34,48,55,79
2013-07-04,3230,1,29,38,61,69
2013-07-05,3231,15,22,28,63,79
2013-07-06,3232,5,31,59,61,78
2013-07-08,3233,3,4,6,36,70
2013-07-09,3234,14,48,59,60,68
2013-07-10,3235,32,54,65,67,73
2013-07-11,3236,9,17,61,64,66
2013-07-12,3237,13,39,40,63,74
2013-07-13,3238,20,39,40,49,58
2013-07-15,3239,24,26,63,72,75
2013-07-16,3240,24,41,57,68,79
2013-07-17,3241,19,40,56,59,63
2013-07-18,3242,8,9,16,64,68
2013-07-19,3243,26,27,37,61,65
2013-07-20,3244,24,31,38,57,68
2013-07-22,3245,27,46,52,64,75
2013-07-23,3246,35,39,51,74,80
2013-07-24,3247,26,31,49,62,65
2013-07-25,3248,28,36,37,38,77
2013-07-26,3249,8,17,43,50,68
2013-07-27,3250,15,25,28,63,78
2013-07-29,3251,1,44,65,67,78
2013-07-30,3252,8,20,43,71,80
2013-07-31,3253,4,7,27,60,70
2013-08-01,3254,16,50,59,66,79
2013-08-02,3255,18,19,22,31,64
2013-08-03,3256,32,34,46,47,80
2013-08-05,3257,33,34,35,54,64
2013-08-06,3258,32,34,46,58,80
2013-08-07,3259,3,10,48,60,67
2013-08-08,3260,18,23,39,53,58
2013-08-09,3261,10,11,29,57,72
2013-08-10,3262,18,44,59,63,70
2013-08-12,3263,3,25,28,31,79
2013-08-13,3264,14,21,25,26,47
2013-08-14,3265,33,52,57,63,71
2013-08-15,3266,14,32,50,57,77
2013-08-16,3267,4,16,68,73,78
2013-08-17,3268,16,49,52,76,80
2013-08-19,3269,15,36,58,70,75
2013-08-20,3270,23,40,42,75,77
2013-08-21,3271,28,38,55,69,76
2013-08-22,3272,25,41,48,52,64
2013-08-23,3273,43,44,45,51,71
2013-08-24,3274,41,54,57,62,77
2013-08-26,3275,2,19,37,39,75
2013-08-27,3276,17,26,29,46,70
2013-08-28,3277,8,12,25,47,79
2013-08-29,3278,11,12,17,24,78
2013-08-30,3279,20,36,42,57,69
2013-08-31,3280,24,36,38,65,70
2013-09-02,3281,6,18,20,49,55
2013-09-03,3282,10,21,22,36,63
2013-09-04,3283,16,33,42,51,62
2013-09-05,3284,10,18,24,34,57
2013-09-06,3285,4,8,22,30,63
2013-09-09,3286,6,23,50,58,61
2013-09-10,3287,21,38,49,61,79
2013-09-11,3288,1,15,44,66,68
2013-09-12,3289,14,18,20,57,58
2013-09-13,3290,7,12,26,32,37
2013-09-14,3291,14,32,59,66,69
2013-09-16,3292,28,51,55,69,73
2013-09-17,3293,17,21,44,70,71
2013-09-18,3294,1,28,47,50,55
2013-09-19,3295,5,9,31,73,77
2013-09-20,3296,3,43,44,60,66
2013-09-21,3297,2,9,19,42,60
2013-09-23,3298,7,17,18,28,73
2013-09-24,3299,34,44,46,63,74
2013-09-25,3300,14,38,49,64,67
2013-09-26,3301,2,4,19,52,63
2013-09-27,3302,31,34,36,50,77
2013-09-28,3303,8,10,41,49,73
2013-09-30,3304,4,13,27,42,62
2013-10-01,3305,9,15,23,31,54
2013-10-02,3306,26,35,43,53,71
2013-10-03,3307,7,26,31,59,76
2013-10-04,3308,15,17,32,45,71
2013-10-05,3309,2,18,22,27,68
2013-10-07,3310,17,19,39,43,54
2013-10-08,3311,1,7,14,20,57
2013-10-09,3312,3,4,35,37,46
2013-10-10,3313,2,15,45,54,80
2013-10-11,3314,10,14,21,25,56
2013-10-14,3315,7,22,55,62,65
2013-10-15,3316,13,24,27,50,61
2013-10-16,3317,2,15,26,48,57
2013-10-17,3318,10,26,52,58,68
2013-10-18,3319,34,35,43,46,49
2013-10-19,3320,36,42,47,49,53
2013-10-21,3321,4,7,20,31,52
2013-10-22,3322,14,29,33,51,58
2013-10-23,3323,6,25,52,61,75
2013-10-24,3324,25,26,33,44,75
2013-10-25,3325,8,11,25,62,79
2013-10-26,3326,50,53,56,59,66
2013-10-28,3327,8,10,48,53,56
2013-10-29,3328,17,38,55,62,78
2013-10-30,3329,7,21,24,34,44
2013-10-31,3330,18,33,41,42,77
2013-11-01,3331,14,33,49,64,77
2013-11-04,3332,12,13,33,35,54
2013-11-05,3333,9,44,46,71,78
2013-11-06,3334,4,42,56,66,76
2013-11-07,3335,4,15,19,40,75
2013-11-08,3336,1,15,44,45,54
2013-11-09,3337,46,49,61,68,76
2013-11-11,3338,6,18,29,30,75
2013-11-12,3339,8,11,45,46,80
2013-11-13,3340,5,13,20,44,62
2013-11-14,3341,9,34,51,55,79
2013-11-16,3342,4,16,18,22,73
2013-11-18,3343,12,27,48,69,72
2013-11-19,3344,22,60,64,70,74
2013-11-20,3345,8,17,34,49,67
2013-11-21,3346,45,47,58,62,72
2013-11-22,3347,1,4,5,11,29
2013-11-23,3348,30,36,37,50,75
2013-11-25,3349,10,12,62,68,71
2013-11-26,3350,10,27,35,54,73
2013-11-27,3351,13,29,39,55,69
2013-11-28,3352,11,22,29,46,72
2013-11-29,3353,8,10,29,32,70
2013-11-30,3354,16,20,28,62,72
2013-12-02,3355,8,23,29,38,57
2013-12-03,3356,2,25,43,60,67
2013-12-04,3357,5,25,47,49,58
2013-12-05,3358,2,19,22,31,78
2013-12-06,3359,30,35,38,63,75
2013-12-07,3360,27,30,37,58,80
2013-12-09,3361,14,19,27,51,77
2013-12-10,3362,3,19,45,49,80
2013-12-11,3363,4,8,28,64,76
2013-12-12,3364,7,29,41,54,79
2013-12-13,3365,1,27,30,38,62
2013-12-14,3366,3,22,30,48,50
2013-12-16,3367,45,60,64,66,71
2013-12-17,3368,22,23,24,44,67
2013-12-18,3369,9,15,22,38,68
2013-12-19,3370,6,36,43,63,67
2013-12-20,3371,5,7,44,59,65
2013-12-21,3372,19,40,53,74,79
2013-12-23,3373,43,68,69,74,76
2013-12-24,3374,1,16,30,45,50
2013-12-26,3375,4,9,18,32,58
2013-12-27,3376,4,38,56,79,80
2013-12-28,3377,6,46,68,71,76
2013-12-30,3378,6,8,42,67,78
2013-12-31,3379,14,17,45,54,72
2014-01-02,3380,20,52,53,55,66
2014-01-03,3381,5,7,39,45,77
2014-01-04,3382,15,27,55,60,80
2014-01-06,3383,15,41,51,73,77
2014-01-07,3384,26,46,47,48,73
2014-01-09,3385,10,15,23,36,49
2014-01-09,3386,1,22,30,47,57
2014-01-10,3387,15,44,61,74,76
2014-01-11,3388,18,34,38,42,59
2014-01-13,3389,10,36,40,51,72
2014-01-14,3390,10,17,20,37,61
2014-01-15,3391,35,39,40,79,80
2014-01-16,3392,3,37,42,56,57
2014-01-17,3393,1,36,48,78,79
2014-01-18,3394,11,28,58,74,76
2014-01-20,3395,10,25,31,41,76
2014-01-21,3396,24,32,44,63,71
2014-01-22,3397,24,38,60,77,78
2014-01-23,3398,38,50,54,57,64
2014-01-24,3399,23,42,55,64,75
2014-01-25,3400,28,39,43,57,63
2014-01-27,3401,20,34,51,54,76
2014-01-28,3402,12,18,29,50,65
2014-01-29,3403,5,11,17,27,60
2014-01-30,3404,28,31,49,53,78
2014-01-31,3405,29,42,62,65,68
2014-02-01,3406,23,37,41,44,80
2014-02-03,3407,16,21,55,63,78
2014-02-04,3408,7,48,62,70,77
2014-02-05,3409,24,33,52,60,72
2014-02-06,3410,14,37,53,68,72
2014-02-07,3411,5,7,9,15,70
2014-02-08,3412,15,29,36,40,59
2014-02-10,3413,2,22,38,61,78
2014-02-11,3414,6,11,18,31,59
2014-02-12,3415,14,22,48,58,59
2014-02-13,3416,3,20,63,68,77
2014-02-14,3417,12,16,46,49,77
2014-02-15,3418,53,59,67,72,75
2014-02-17,3419,3,24,50,66,78
2014-02-18,3420,5,11,28,30,63
2014-02-19,3421,20,34,49,53,78
2014-02-20,3422,5,12,34,40,53
2014-02-21,3423,10,32,34,56,63
2014-02-22,3424,26,36,37,42,73
2014-02-24,3425,7,17,35,45,63
2014-02-25,3426,26,27,29,62,73
2014-02-26,3427,33,38,73,76,79
2014-02-27,3428,9,10,24,59,66
2014-02-28,3429,18,28,38,55,75
2014-03-01,3430,6,14,34,51,58
2014-03-05,3431,7,14,25,35,57
2014-03-06,3432,42,58,62,73,76
2014-03-07,3433,3,21,24,72,74
2014-03-08,3434,33,45,49,54,69
2014-03-10,3435,7,29,42,56,78
2014-03-11,3436,25,32,40,61,79
2014-03-12,3437,16,23,24,27,28
2014-03-13,3438,48,56,64,66,76
2014-03-14,3439,3,15,25,35,47
2014-03-15,3440,4,24,38,67,79
2014-03-17,3441,23,24,30,55,64
2014-03-18,3442,6,8,22,25,47
2014-03-19,3443,10,30,38,55,69
2014-03-20,3444,53,56,60,64,68
2014-03-21,3445,11,50,54,55,59
2014-03-22,3446,1,32,52,59,77
2014-03-24,3447,5,11,12,40,79
2014-03-25,3448,2,12,35,44,80
2014-03-26,3449,24,36,44,56,73
2014-03-27,3450,18,22,37,43,66
2014-03-28,3451,40,66,70,72,78
2014-03-29,3452,4,5,45,48,75
2014-03-31,3453,1,11,46,63,76
2014-04-01,3454,7,8,23,45,73
2014-04-02,3455,26,39,40,48,53
2014-04-03,3456,8,17,33,36,75
2014-04-04,3457,11,13,27,29,70
2014-04-05,3458,10,24,52,71,77
2014-04-07,3459,15,18,43,65,77
2014-04-08,3460,8,39,45,56,57
2014-04-09,3461,11,14,31,34,44
2014-04-10,3462,9,21,43,48,71
2014-04-11,3463,7,35,58,74,76
2014-04-12,3464,12,13,18,59,66
2014-04-14,3465,7,8,56,72,77
2014-04-15,3466,2,17,64,73,74
2014-04-16,3467,29,43,52,59,77
2014-04-17,3468,3,9,15,50,72
2014-04-19,3469,15,36,51,52,63
2014-04-22,3470,12,16,21,56,78
2014-04-23,3471,15,40,42,43,52
2014-04-24,3472,7,38,57,66,73
2014-04-25,3473,3,28,49,70,73
2014-04-26,3474,9,37,42,50,52
2014-04-28,3475,9,24,65,74,77
2014-04-29,3476,10,25,64,72,78
2014-04-30,3477,19,51,56,60,70
2014-05-02,3478,14,49,50,65,78
2014-05-03,3479,1,3,13,27,56
2014-05-05,3480,2,7,16,53,78
2014-05-06,3481,11,18,52,61,68
2014-05-07,3482,4,23,25,37,72
2014-05-08,3483,17,19,39,55,79
2014-05-09,3484,15,24,61,65,66
2014-05-10,3485,16,23,27,43,50
2014-05-12,3486,7,9,46,53,76
2014-05-13,3487,4,8,41,76,79
2014-05-14,3488,1,10,36,46,80
2014-05-15,3489,1,2,7,23,61
2014-05-16,3490,25,28,35,54,69
2014-05-17,3491,9,32,54,55,75
2014-05-19,3492,1,52,60,65,77
2014-05-20,3493,1,17,27,39,55
2014-05-21,3494,1,51,58,68,73
2014-05-22,3495,4,15,16,33,44
2014-05-23,3496,4,27,46,64,78
2014-05-24,3497,4,10,23,61,64
2014-05-26,3498,36,41,51,66,77
2014-05-27,3499,11,21,26,29,64
2014-05-28,3500,5,13,25,30,66
2014-05-29,3501,23,26,36,43,65
2014-05-30,3502,1,26,33,57,58
2014-05-31,3503,22,53,62,68,70
2014-06-02,3504,4,7,42,50,69
2014-06-03,3505,24,53,61,62,72
2014-06-04,3506,32,41,71,73,80
2014-06-05,3507,17,19,30,43,45
2014-06-06,3508,2,12,17,28,31
2014-06-07,3509,18,19,32,34,78
2014-06-09,3510,10,23,48,66,69
2014-06-10,3511,6,21,26,31,48
2014-06-11,3512,2,18,51,64,65
2014-06-12,3513,22,25,41,56,58
2014-06-13,3514,13,18,19,51,70
2014-06-14,3515,1,60,61,66,73
2014-06-16,3516,5,44,53,67,77
2014-06-24,3517,15,26,55,71,79
2014-06-25,3518,16,25,27,56,80
2014-06-26,3519,39,46,50,64,72
2014-06-27,3520,4,21,47,59,79
2014-06-28,3521,21,41,52,58,71
2014-06-30,3522,1,40,47,50,62
2014-07-01,3523,5,19,60,70,72
2014-07-02,3524,10,33,36,72,76
2014-07-03,3525,1,4,12,25,61
2014-07-04,3526,33,40,56,66,74
2014-07-05,3527,17,50,59,66,77
2014-07-07,3528,2,12,27,46,59
2014-07-08,3529,6,14,18,35,61
2014-07-09,3530,2,3,12,13,18
2014-07-10,3531,9,46,50,67,79
2014-07-11,3532,1,19,53,56,57
2014-07-12,3533,15,21,33,38,73
2014-07-14,3534,19,33,37,38,49
2014-07-15,3535,5,13,49,58,75
2014-07-16,3536,10,26,58,71,78
2014-07-17,3537,36,48,51,54,65
2014-07-18,3538,3,20,25,63,71
